X,Y,gbifID,datasetKey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonRank,scientific,verbatimSc,Name_BO2,verbatim_1,countryCod,locality,stateProvi,occurren_1,individual,publishing,decimalLat,decimalLon,coordinate,coordina_1,elevation,elevationA,depth,depthAccur,eventDate,day,month,year,1,2,3,4,5,6,taxonKey,speciesKey,basisOfRec,institutio,collection,catalogNum,recordNumb,identified,dateIdenti,license,rightsHold,recordedBy,typeStatus,establishm,lastInterp,mediaType,issue,FID,BL_KZ,BL,ST_KZ,ST,FL,FL_KM,STAND,SHAPE_Leng,SHAPE_Area,RASTERF,QUADR,INSIDE,BLAND,FELD_IN_A,X_COORD,Y_COORD,GFELD,GFELD_Y,GFELD_X,QU,icon_url
10.79168,47.125,3338088274,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/91409956,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)",Parnassius apollo,"Parnassius apollo (Linnaeus, 1758)",,AT,,Tirol,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.137000000000000,10.757180000000000,"8",,,,,,07.08.2021 13:58:21,"7","8","2021","0","0","0","1","0","1","1938810","1938810",HUMAN_OBSERVATION,iNaturalist,Observations,"91409956",,claudiabrunke,16.08.2021 14:32:13,CC_BY_NC_4_0,claudiabrunke,claudiabrunke,,,23.01.2023 13:29:39,StillImage,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88304",8830/4,"100",AT,QU,10.791679999999999,47.125000000000000,"8830","88","30","4",./3.png
10.70834,47.075,3327745919,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86483744,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)",Parnassius apollo,"Parnassius apollo (Linnaeus, 1758)",,AT,,Tirol,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.080548000000000,10.703666000000000,,,,,,,10.07.2021 11:16:52,"10","7","2021","0","0","0","1","0","1","1938810","1938810",HUMAN_OBSERVATION,iNaturalist,Observations,"86483744",,Nikola Szucsich,10.07.2021 23:10:37,CC_BY_NC_4_0,Nikola Szucsich,Nikola Szucsich,,,23.01.2023 13:29:46,StillImage,COORDINATE_ROUNDED,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89301",8930/1,"100",AT,QU,10.708340000000000,47.075000000000003,"8930","89","30","1",./3.png
10.95834,46.925,3944655606,c1492854-5d15-40e9-9ee7-24a18ac05112,CC06A423-9A24-41BF-B48E-903F5AF14A11,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,S?¶lden,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,46.930000000000000,11.000000000000000,"5",,,,,,20.07.2022 00:00:00,"20","7","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870275",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:50:05,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"90314",9031/4,"100",AT,QU,10.958340000000000,46.924999999999997,"9031","90","31","4",./3.png
12.29168,47.025,3944651646,c1492854-5d15-40e9-9ee7-24a18ac05112,E1E13369-5008-4E8D-AA24-B8BFBC12833D,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pr?¤graten,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,47.020000000000003,12.320000000000000,"3",,,,,,27.06.2022 00:00:00,"27","6","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870259",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:54:15,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89394",8939/4,"100",AT,QU,12.291679999999999,47.024999999999999,"8939","89","39","4",./3.png
10.95834,46.925,3944649434,c1492854-5d15-40e9-9ee7-24a18ac05112,B25A6877-7AF4-42B8-A232-E3A7CE28E1DB,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,S?¶lden,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,46.939999999999998,11.000000000000000,"999",,,,,,29.06.2022 00:00:00,"29","6","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870264",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:50:02,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"90314",9031/4,"100",AT,QU,10.958340000000000,46.924999999999997,"9031","90","31","4",./3.png
12.29168,47.025,3944640369,c1492854-5d15-40e9-9ee7-24a18ac05112,C49285CF-281F-41C3-9D17-8398BEA357DF,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pr?¤graten,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,47.009999999999998,12.310000000000000,"3",,,,,,25.06.2022 00:00:00,"25","6","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870274",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:53:45,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89394",8939/4,"100",AT,QU,12.291679999999999,47.024999999999999,"8939","89","39","4",./3.png
12.37501,47.025,3944635715,c1492854-5d15-40e9-9ee7-24a18ac05112,88B38FB8-4921-4474-8A90-32DA4D7F316A,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pr?¤graten,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,47.020000000000003,12.350000000000000,"3",,,,,,23.06.2022 00:00:00,"23","6","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870222",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:49:01,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89403",8940/3,"100",AT,QU,12.375010000000000,47.024999999999999,"8940","89","40","3",./3.png
12.62501,46.875,3944635183,c1492854-5d15-40e9-9ee7-24a18ac05112,C08369C6-1748-43B7-AFE3-78A623D4069E,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Ainet,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,46.890000000000001,12.650000000000000,"6",,,,,,25.06.2022 00:00:00,"25","6","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2859019",,,,CC_BY_4_0,,ContactID: 158100,,,13.01.2023 11:53:24,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"91412",9141/2,"100",AT,QU,12.625010000000000,46.875000000000000,"9141","91","41","2",./3.png
12.37501,47.025,3944632844,c1492854-5d15-40e9-9ee7-24a18ac05112,779796EB-F378-4A4E-BAE8-FCC945000AF4,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pr?¤graten,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,47.020000000000003,12.340000000000000,"4",,,,,,23.06.2022 00:00:00,"23","6","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870221",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:48:57,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89403",8940/3,"100",AT,QU,12.375010000000000,47.024999999999999,"8940","89","40","3",./3.png
12.29168,47.025,3944630400,c1492854-5d15-40e9-9ee7-24a18ac05112,85D57C57-A85F-4E9B-872A-DB74135983C3,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pr?¤graten,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,47.009999999999998,12.310000000000000,"4",,,,,,27.06.2022 00:00:00,"27","6","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870258",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:49:17,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89394",8939/4,"100",AT,QU,12.291679999999999,47.024999999999999,"8939","89","39","4",./3.png
12.29168,47.025,3944628076,c1492854-5d15-40e9-9ee7-24a18ac05112,95117776-4959-4448-B728-A93D67F8CF45,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pr?¤graten,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,47.020000000000003,12.330000000000000,"16",,,,,,14.07.2022 00:00:00,"14","7","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870253",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:53:28,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89394",8939/4,"100",AT,QU,12.291679999999999,47.024999999999999,"8939","89","39","4",./3.png
11.04168,46.975,3944623185,c1492854-5d15-40e9-9ee7-24a18ac05112,966DC131-6D44-4CFD-95EA-EB7B0F93F471,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,S?¶lden,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,46.960000000000001,11.020000000000000,"5",,,,,,28.07.2022 00:00:00,"28","7","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870256",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:49:14,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"90321",9032/1,"100",AT,QU,11.041679999999999,46.975000000000001,"9032","90","32","1",./3.png
10.95834,47.075,3944620295,c1492854-5d15-40e9-9ee7-24a18ac05112,5658EF4A-7407-4B56-B624-B9D81B4F0884,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,L?¤ngenfeld,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,47.060000000000002,10.970000000000001,"19",,,,,,29.06.2022 00:00:00,"29","6","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870268",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:48:40,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89312",8931/2,"100",AT,QU,10.958340000000000,47.075000000000003,"8931","89","31","2",./3.png
10.95834,47.075,3944617160,c1492854-5d15-40e9-9ee7-24a18ac05112,8000A0B5-37FD-4367-A6B8-4AC16244B826,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,L?¤ngenfeld,,PRESENT,,7a070ba0-bafb-11d9-8e53-b8a03c50a862,47.060000000000002,10.970000000000001,"5",,,,,,29.06.2022 00:00:00,"29","6","2022","0","0","0","1","0","1","1938810","1938810",OCCURRENCE,HNS,Biodiversit?¤tsdatenbank Salzburg,"2870267",,,,CC_BY_4_0,,ContactID: 2786,,,13.01.2023 11:48:57,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89312",8931/2,"100",AT,QU,10.958340000000000,47.075000000000003,"8931","89","31","2",./3.png
